client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
d0b1c9a595b858eb02ab7147aee578d273f0df7a7dafce6843bd87bd0a5e9304a85e9d19bce986a50051af812d3025be01a5f127cbd861897fffe4324a3db826	common_voice_en_39747376.mp3	e5ed892a185494eab82ab4832d4f10791e039511b4baac02bd1ebcacfc13580b	He was also part of the Calico Union Mining Company.		4	0	teens	male_masculine	Welsh English		en	
d0b1c9a595b858eb02ab7147aee578d273f0df7a7dafce6843bd87bd0a5e9304a85e9d19bce986a50051af812d3025be01a5f127cbd861897fffe4324a3db826	common_voice_en_39747377.mp3	e5b0bcb0e27e5dfae873c43b699b15a01429bee3c6497f2a6f8dfcfa0337e4c9	The perimeter remains relatively sharp-edged, with some wear along the north and northwest faces.		2	0	teens	male_masculine	Welsh English		en	
d38b7a5f75700c192ed0a220c9956ee98285a3f903698a036bedc2285d683f0f594d5c078b9489e0b33c4ef4e2f1a486bdda00acf6aba515667b09a6971f9ef7	common_voice_en_39594803.mp3	e4112c2174dfaaa6c7a7a1556f699f9633c561675b6aaaca85a2f71897e2a259	During this time, Konstantin's first campaign took place under the leadership of Suvorov.		3	0	twenties	male_masculine	England English,United States English		en	
d38b7a5f75700c192ed0a220c9956ee98285a3f903698a036bedc2285d683f0f594d5c078b9489e0b33c4ef4e2f1a486bdda00acf6aba515667b09a6971f9ef7	common_voice_en_39596763.mp3	e4380c12bb3ad71f2b789a8cfcd7c3d791eefe22405cdd90ba7eb7522f335186	"This nested, inner binding of x is said to ""shadow"" the outer binding."		3	0	twenties	male_masculine	England English,United States English		en	
d38b7a5f75700c192ed0a220c9956ee98285a3f903698a036bedc2285d683f0f594d5c078b9489e0b33c4ef4e2f1a486bdda00acf6aba515667b09a6971f9ef7	common_voice_en_39597230.mp3	e43bfb9627025886c16535e8458437358b46ae8744f5df870cf116663dad4570	There are two types: red and white.		6	0	twenties	male_masculine	England English,United States English		en	
f4dd191e61fa024c8f4fe3a20f28840432e7f85478e70b608a32027edfa8198a6f56b34ae6056d933e355c62538d027bb5107cb264b05e9568cc3210845c16f4	common_voice_en_39848111.mp3	e6a5d8ca8e5a317073c2e5ee92d6a5e981b41d62b680513049d576f0655e3797	On average candidates get between four and five hours sleep per a night.		2	0	twenties	male_masculine			en	
f4dd191e61fa024c8f4fe3a20f28840432e7f85478e70b608a32027edfa8198a6f56b34ae6056d933e355c62538d027bb5107cb264b05e9568cc3210845c16f4	common_voice_en_39848686.mp3	e6e0cf1fdb9eda41157ad88c8378ab66d45d76aeff9676743893b7a3e5945052	It also raised the possibility of moving the station.		2	0	twenties	male_masculine			en	
f4dd191e61fa024c8f4fe3a20f28840432e7f85478e70b608a32027edfa8198a6f56b34ae6056d933e355c62538d027bb5107cb264b05e9568cc3210845c16f4	common_voice_en_39848696.mp3	e6afcc80b2b91f3b46e579ce76534b916456983c475036c09139037c69c013b2	He moved to Milan where he worked at Corriere della Sera.		2	0	twenties	male_masculine			en	
024a9aa8c967af3946f6b49b474d18819835b8b5f3d5849ff7f7fb6c9ad4937169c39dfa726b05e2b8711f1a1d2690cbe0d454e854d1f0374eff32d1c42ff4e2	common_voice_en_39674195.mp3	e5259bf41cc6fab50d334a1ca0526fcd5affe4d25078916d1abb7c3f340460bd	A report by the United Nations say the wildlife from the region are endangered.		2	0	twenties	male_masculine	United States English		en	
024a9aa8c967af3946f6b49b474d18819835b8b5f3d5849ff7f7fb6c9ad4937169c39dfa726b05e2b8711f1a1d2690cbe0d454e854d1f0374eff32d1c42ff4e2	common_voice_en_39674207.mp3	e5184791daf8f67813d513a976e7b7cf135fff7e8aa5daa7b1da68fb8f52506b	The party was aligned with the historic federal Conservative party.		2	0	twenties	male_masculine	United States English		en	
024a9aa8c967af3946f6b49b474d18819835b8b5f3d5849ff7f7fb6c9ad4937169c39dfa726b05e2b8711f1a1d2690cbe0d454e854d1f0374eff32d1c42ff4e2	common_voice_en_39674228.mp3	e4d139f3406aa88ea23937f63589f42f10aeeac1da0df91aeffa55be6a28aabc	Chief of Police Heinz ordered police to interview the Gary woman.		4	0	twenties	male_masculine	United States English		en	
024a9aa8c967af3946f6b49b474d18819835b8b5f3d5849ff7f7fb6c9ad4937169c39dfa726b05e2b8711f1a1d2690cbe0d454e854d1f0374eff32d1c42ff4e2	common_voice_en_39674229.mp3	e525b864c878ee417c8340f1a3752712359ce64a0719de13a5b18ef955b5ac2c	Further, both programs have to consent to such competitions.		2	0	twenties	male_masculine	United States English		en	
238be0fe70802d386355cb9a25cad2653b737cf0aefbb0cd4a82e41dd27649b44d344180e30ffecb2b204d244ade858666d7ec1b901c8d0cb6bccc9ec020aaf7	common_voice_en_39587136.mp3	e3ab9f36e433c1a97b36926c52046bb4bb74493c26a3e62ced1c1fdb23f138a1	Seven maps, each covering the whole of the British Isles, covered different topographical aspects.		2	0	sixties	male_masculine	England English,Received English, tempered by 45 years living in the USA		en	
238be0fe70802d386355cb9a25cad2653b737cf0aefbb0cd4a82e41dd27649b44d344180e30ffecb2b204d244ade858666d7ec1b901c8d0cb6bccc9ec020aaf7	common_voice_en_39587144.mp3	e3a5d4e9a60eb3ec2d4aac1dcd0361b0d2e76a65b02914c7eeb29a73372e6619	These fish meander along lakebeds, seeking and cracking open snails and other shelled creatures.		2	0	sixties	male_masculine	England English,Received English, tempered by 45 years living in the USA		en	
3765e4185eb74b6a0ae461aae366ee5037d157adde8958bd3bcddc85aa4baf1c74a96c5106f42b79578ffd50e67ae264205e72aa1d31d2df77affa77f1d9ab94	common_voice_en_39748088.mp3	e5de1e246991735119dc42260278f3dba4e10e49e2d01becf27ecb3b264e9609	She also had several periodical articles published during the same time.		2	0	teens	male_masculine	United States English		en	
3765e4185eb74b6a0ae461aae366ee5037d157adde8958bd3bcddc85aa4baf1c74a96c5106f42b79578ffd50e67ae264205e72aa1d31d2df77affa77f1d9ab94	common_voice_en_39748089.mp3	e5ecebbe429931f4116f4c10d51a834e66fdea2adc95ba923a8fe0176b517a77	The program is now hosted by the Charles Koch Institute.		2	0	teens	male_masculine	United States English		en	
3765e4185eb74b6a0ae461aae366ee5037d157adde8958bd3bcddc85aa4baf1c74a96c5106f42b79578ffd50e67ae264205e72aa1d31d2df77affa77f1d9ab94	common_voice_en_39748090.mp3	e5d54c090251fd4055c36af341efd8465636853cdb14d5ae5cc09c761234a7df	For chiral objects it is the same as the full symmetry group.		2	0	teens	male_masculine	United States English		en	
3765e4185eb74b6a0ae461aae366ee5037d157adde8958bd3bcddc85aa4baf1c74a96c5106f42b79578ffd50e67ae264205e72aa1d31d2df77affa77f1d9ab94	common_voice_en_39748092.mp3	e5f29415882faf3f95f99bb07c1d39f103e19a5bd8de13c113ee52ccafab4cec	The site is now occupied by the present-day Missouri Governor's Mansion.		2	0	teens	male_masculine	United States English		en	
507f2113a0ce0e4a57dfec80aca1db91b31c4fe90932c25d79f1db15411734d10a055bfd97933ee06c07ac7f36af2173c2cab636e061b5044297c70d15e6f0d3	common_voice_en_40058405.mp3	e8d0f0e8f72c044ef8db2c33879e90cf96544fa8d04a3e87a5bac68d47aadbb0	Betty is presumed to be a prostitute with whom Swift had consorted in Dublin.		2	0	teens	female_feminine	United States English		en	
507f2113a0ce0e4a57dfec80aca1db91b31c4fe90932c25d79f1db15411734d10a055bfd97933ee06c07ac7f36af2173c2cab636e061b5044297c70d15e6f0d3	common_voice_en_40058417.mp3	e8ccd259db2d511d3fd9a67ad67ee1dc748e70fb35a1bcedda5ca6ea4e58188a	After the incident, she took a break from Twitter.		2	0	teens	female_feminine	United States English		en	
507f2113a0ce0e4a57dfec80aca1db91b31c4fe90932c25d79f1db15411734d10a055bfd97933ee06c07ac7f36af2173c2cab636e061b5044297c70d15e6f0d3	common_voice_en_40058420.mp3	e8bba1f0b2ff9bb72a39a1be23141bf48d65804cc3def64b39e061a434c851eb	The same applied to Catholic monasteries.		2	0	teens	female_feminine	United States English		en	
507f2113a0ce0e4a57dfec80aca1db91b31c4fe90932c25d79f1db15411734d10a055bfd97933ee06c07ac7f36af2173c2cab636e061b5044297c70d15e6f0d3	common_voice_en_40058421.mp3	e8cd2311b576f163744a5014f9fc989f1ddcc01bb2bbdf5aaa062d76b460108a	Consuming large quantities of hellebore plants can be fatal.		2	0	teens	female_feminine	United States English		en	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_en_39764222.mp3	e619188946cb583cab7a8e81beceb4739c91af5fe1e5ebe696d018c869d897fe	The show was a huge success.		2	0	twenties	male_masculine	England English		en	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_en_39882947.mp3	e736156926a3d1b92539a867a1111bba06a79e3430212489966556724ea1d225	They also protect fenders, bumpers, floor boards, nerf bars and trim.		2	0	twenties	male_masculine	England English		en	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_en_39882991.mp3	e72e7c4ad528feb669bfac13fb46d6b6a93814982c191ce10f1c330ce7d93b70	The main location was at the University of the Philippines Diliman.		4	0	twenties	male_masculine	England English		en	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_en_39883075.mp3	e737838d7a29e4093e1fa1da8b4bac4a15ae5d386fdcfdce2c5edbcd1ab1a85d	"In photography, the ""palladiotype"" is a less-common variant of the platinotype."		4	0	twenties	male_masculine	England English		en	
8f4202af5530e5c33554dda3b2da2c80f3791668dbf48296d14df851cad2cb3422e762c62152faf435c24e5d8edd752bc5ce29f0536fd51e6b3fdd61cd5577d7	common_voice_en_39657361.mp3	e507da54fe83033a4b31a3adbf3300332316cd59fa7bf9d076a1e20b5bd45a38	It conducts fundraising to support its activities.		6	0	thirties	male_masculine	Transatlantic,Danish English		en	
8f4202af5530e5c33554dda3b2da2c80f3791668dbf48296d14df851cad2cb3422e762c62152faf435c24e5d8edd752bc5ce29f0536fd51e6b3fdd61cd5577d7	common_voice_en_39657402.mp3	c8cd79dc7bdb4294f8d90ea741892dbbe68c34d786ae4ac95a715a7ca04c0662	The people of the village or district assemble at the principal temple.		3	0	thirties	male_masculine	Transatlantic,Danish English		en	
8f4202af5530e5c33554dda3b2da2c80f3791668dbf48296d14df851cad2cb3422e762c62152faf435c24e5d8edd752bc5ce29f0536fd51e6b3fdd61cd5577d7	common_voice_en_39657404.mp3	e4fb0107290de5b0a04da99cf45c74a280c388d47d20e6ea13edd6df7de2161c	He was paid to revise its second edition.		3	0	thirties	male_masculine	Transatlantic,Danish English		en	
8f4202af5530e5c33554dda3b2da2c80f3791668dbf48296d14df851cad2cb3422e762c62152faf435c24e5d8edd752bc5ce29f0536fd51e6b3fdd61cd5577d7	common_voice_en_39657405.mp3	e505d4b6f58fc9f13970b0c4516b34fece9ffb127cca83a1aea4c6b217370c6a	Ulysses S. Grant visited China on a world tour after leaving office.		3	0	thirties	male_masculine	Transatlantic,Danish English		en	
cba2b57e783e8a3273a6f638b84572c35a80d2d96ef566be25268c485b47b2bcb5086c0d2eddfd5693d1e0d914b22f11b8929cbcc0b930155853dab374df033d	common_voice_en_39748253.mp3	e5dcb6fe979720e3abd05c25168f3196fc9d272f624c145f96d8166da6ae5567	We are rolling without keys right now.		2	0	twenties	female_feminine	England English		en	
cba2b57e783e8a3273a6f638b84572c35a80d2d96ef566be25268c485b47b2bcb5086c0d2eddfd5693d1e0d914b22f11b8929cbcc0b930155853dab374df033d	common_voice_en_39748271.mp3	e5f209df06598733f5ee93644902329cb92229a28fbdb2ee0a2b9c8d77d5d289	However, there were Henkles in the area and were possibly related to their mother.		2	0	twenties	female_feminine	England English		en	
cba2b57e783e8a3273a6f638b84572c35a80d2d96ef566be25268c485b47b2bcb5086c0d2eddfd5693d1e0d914b22f11b8929cbcc0b930155853dab374df033d	common_voice_en_39748274.mp3	e5ecc1ac6b494da816301d8d3ae4cdb76fc977532244e2583304a438246b7962	Despite his lack of free time, he was able to continue writing.		4	0	twenties	female_feminine	England English		en	
cba2b57e783e8a3273a6f638b84572c35a80d2d96ef566be25268c485b47b2bcb5086c0d2eddfd5693d1e0d914b22f11b8929cbcc0b930155853dab374df033d	common_voice_en_39748314.mp3	e5e3b6bb239b209da106ca4eb9280b692a1a0f1e9d2c9279277ef22ca7dba809	Some communities, such as Norfolk, Virginia and Asheville, North Carolina, have Grand Illumination parades.		2	0	twenties	female_feminine	England English		en	
dd76b63c94d4feb68feea6e2bf9b060e08c57526b5af876d9404839fbaf877aaa33b853645f9a5a934d304219cf92ad86f77549430d583425d73f7be545ba842	common_voice_en_40046844.mp3	08780be024a3311d59ef550af3e240ad3b75b8946896b2bd39dd6bfa69da2f5a	Click this link to log out.	technology_robotics	3	0	teens	male_masculine	United States English,Pacific North West United States		en	
dd76b63c94d4feb68feea6e2bf9b060e08c57526b5af876d9404839fbaf877aaa33b853645f9a5a934d304219cf92ad86f77549430d583425d73f7be545ba842	common_voice_en_40046850.mp3	e8ba0843867ad8c8819a9511d99ed68dfda51875ed8ce448d9723230fccfa306	Local government and community events are covered by the local community television station.		3	0	teens	male_masculine	United States English,Pacific North West United States		en	
dd76b63c94d4feb68feea6e2bf9b060e08c57526b5af876d9404839fbaf877aaa33b853645f9a5a934d304219cf92ad86f77549430d583425d73f7be545ba842	common_voice_en_40046858.mp3	e8bba0f4a6267e971cc5524cff80994bb7ed138bd029ca4dbbf18ca279cd149f	Battalion Wars received mostly positive reviews.		3	0	teens	male_masculine	United States English,Pacific North West United States		en	
ff8f23f061245d69de7cccf1ee33e0ebd713c56e08f5a4a2f4732746be391af221f711cf9aee47cf8cc4c6402985c5231bff4ac03eaaa1e1a1cef4e1cdaf2936	common_voice_en_40137572.mp3	e98ae4b9a4887fa0c7debb534829dee278470a8677b366219c623c595a6f9717	Colonel.		2	0	fourties	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)		en	
ff8f23f061245d69de7cccf1ee33e0ebd713c56e08f5a4a2f4732746be391af221f711cf9aee47cf8cc4c6402985c5231bff4ac03eaaa1e1a1cef4e1cdaf2936	common_voice_en_40143997.mp3	e94f6b032e76d5c11456f64a1d38e9b44c6069b6e6a1932751f12f6e9f1a5258	There are disagreements in Muslim tradition whether Muhammad first married Sawda or Aisha.		2	0	fourties	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)		en	
2fc243a564f7d3680af01c8671af8d8c2bc8ba237020d85b9915a29b90bc55fbca5407407349a83b9042a5b605eb3ad3281d8c0d1053d7fa7c0cd920063e9d92	common_voice_en_39588021.mp3	e3b1366b39f9290d8c22aa6c85e9c7c3b3934c64c9cce6be9e22687558cc71bc	Skullion quickly leaves.		2	0		female_feminine	Singaporean English		en	
2fc243a564f7d3680af01c8671af8d8c2bc8ba237020d85b9915a29b90bc55fbca5407407349a83b9042a5b605eb3ad3281d8c0d1053d7fa7c0cd920063e9d92	common_voice_en_39588338.mp3	e3bcd6cdf34b1a918c90ef8620404acd911a0384732fdde3f34abc9d74b8e204	Type of cargo: parcels, express documents and mail.		2	0		female_feminine	Singaporean English		en	
2fc243a564f7d3680af01c8671af8d8c2bc8ba237020d85b9915a29b90bc55fbca5407407349a83b9042a5b605eb3ad3281d8c0d1053d7fa7c0cd920063e9d92	common_voice_en_39588389.mp3	e3c0ab2f0bc280c4c6c01c5b53fcc649d5fba6910a45f88a7696e8e97f0bf856	The video was directed by Dawn Shadforth.		2	0		female_feminine	Singaporean English		en	
2fc243a564f7d3680af01c8671af8d8c2bc8ba237020d85b9915a29b90bc55fbca5407407349a83b9042a5b605eb3ad3281d8c0d1053d7fa7c0cd920063e9d92	common_voice_en_39603157.mp3	e451bf63057cd9b0acdae07782dd38026a0c2ca394634aceb00457f84a501fd1	He has held the seat since then.		2	0		female_feminine	Singaporean English		en	
2fc243a564f7d3680af01c8671af8d8c2bc8ba237020d85b9915a29b90bc55fbca5407407349a83b9042a5b605eb3ad3281d8c0d1053d7fa7c0cd920063e9d92	common_voice_en_39603386.mp3	e4491b3603dae6157541bcad1060db2a3c628cea4cd1eb57e80e536dd9f76715	The music of the lyre or harp was not a mere pastime.		2	0		female_feminine	Singaporean English		en	
2fc243a564f7d3680af01c8671af8d8c2bc8ba237020d85b9915a29b90bc55fbca5407407349a83b9042a5b605eb3ad3281d8c0d1053d7fa7c0cd920063e9d92	common_voice_en_39617804.mp3	acf2f3397f5c5298975d51ddd6f8ef58865b73ba048c20935ee9c82f359d1db9	I know what I mean, and you needn't be 'statirical' about it.		2	0		female_feminine	Singaporean English		en	
988d5bf09119412c2a1f1c4b701dac232e3696437a762f2d591806b4eb53448a638b8adb593ea762297b179588c8041160c41441bae459dacfdd265943265a81	common_voice_en_39749278.mp3	e5ee52a7cbf4388b5ea069fc2436041038fbba043787fced1142588060ccf2d4	The stadium has hosted at least two friendly matches featuring the national team.		2	0	twenties	female_feminine	Scottish English		en	
988d5bf09119412c2a1f1c4b701dac232e3696437a762f2d591806b4eb53448a638b8adb593ea762297b179588c8041160c41441bae459dacfdd265943265a81	common_voice_en_39749316.mp3	e5eca87899de8c877bfa79275874e78fe0f33a4cfe79950418a14c148dfaeb3a	A more thorough reform of handwriting than the Petrarchan compromise was in the offing.		2	0	twenties	female_feminine	Scottish English		en	
988d5bf09119412c2a1f1c4b701dac232e3696437a762f2d591806b4eb53448a638b8adb593ea762297b179588c8041160c41441bae459dacfdd265943265a81	common_voice_en_39749318.mp3	e5e6aedee7b45f42ccb5dff1850cf5139cd4de34809cc113ce7ac16e84088123	Modern medical, public health, and personal hygiene practices treat body fluids as potentially unclean.		4	0	twenties	female_feminine	Scottish English		en	
988d5bf09119412c2a1f1c4b701dac232e3696437a762f2d591806b4eb53448a638b8adb593ea762297b179588c8041160c41441bae459dacfdd265943265a81	common_voice_en_39749320.mp3	e5e6b31540a39678d9dbedb0d5967322ec9cdf1fe9d752f2d8b4155155e56a4b	The port has grain-handling and some warehousing facilities.		4	0	twenties	female_feminine	Scottish English		en	
988d5bf09119412c2a1f1c4b701dac232e3696437a762f2d591806b4eb53448a638b8adb593ea762297b179588c8041160c41441bae459dacfdd265943265a81	common_voice_en_39749598.mp3	e5f2b29bc5787bf6763ccc440bc0c85044db73d4cc453f8e72615cd593857d84	Buy-to-let mortgages share similarities with both commercial and residential mortgages.		2	0	twenties	female_feminine	Scottish English		en	
988d5bf09119412c2a1f1c4b701dac232e3696437a762f2d591806b4eb53448a638b8adb593ea762297b179588c8041160c41441bae459dacfdd265943265a81	common_voice_en_39749623.mp3	e5f242b42224503ea8913e1f5df6c0ec2d9112593278e8a2907b24e13353dbd4	The following municipalities are contained in the Upper Peace Region.		2	0	twenties	female_feminine	Scottish English		en	
ffe7de17aae0a78989589e0039a0ef0bba33e393ea3951aafa359d2a6408afec9ab51604731b2703130f475db4e84634bd95f88cc55f28f140f3068eec49a9f0	common_voice_en_39589862.mp3	e3e74982c1fefa9525c088970b2fbf2061a7b2c48b0259c77305a23a45881679	The main building is now the site of the Maine Criminal Justice Academy.		2	0	fifties	female_feminine	United States English		en	
ffe7de17aae0a78989589e0039a0ef0bba33e393ea3951aafa359d2a6408afec9ab51604731b2703130f475db4e84634bd95f88cc55f28f140f3068eec49a9f0	common_voice_en_39589912.mp3	e3cd6b10c8d6186d7b4e43bee3584695027c0cc13a6bd999027f9d9991b324d2	She did not get on well with Arnold Weinstock and left the organisation.		2	0	fifties	female_feminine	United States English		en	
ffe7de17aae0a78989589e0039a0ef0bba33e393ea3951aafa359d2a6408afec9ab51604731b2703130f475db4e84634bd95f88cc55f28f140f3068eec49a9f0	common_voice_en_39625904.mp3	e4b515753b193470ba691ccf0c5e9b426ceccc9886fe3c2f80fcfdb2cd5db0f2	Kendall has also appeared in 'straight' drama.		2	0	fifties	female_feminine	United States English		en	
ffe7de17aae0a78989589e0039a0ef0bba33e393ea3951aafa359d2a6408afec9ab51604731b2703130f475db4e84634bd95f88cc55f28f140f3068eec49a9f0	common_voice_en_39635877.mp3	e4e1701753ae6d77eb79a950171da8db8f06e035f41b3ab6df3b4e1c17897ec5	Draeseke's music was promoted during the Third Reich.		2	0	fifties	female_feminine	United States English		en	
ffe7de17aae0a78989589e0039a0ef0bba33e393ea3951aafa359d2a6408afec9ab51604731b2703130f475db4e84634bd95f88cc55f28f140f3068eec49a9f0	common_voice_en_39635980.mp3	e4d77666fcb28e3a0d18d568056a11ab36dc50885c286a064b1db1d677a79396	At the beginning of the cycle, sound pressure is normal.		2	0	fifties	female_feminine	United States English		en	
b35034e6197a0d1887f9f8b9895a689c9ffe6bb3a39ad380581ae8733723480f868824810589d5c759ade873e38c4ef9b89231cfce8a055c533587c7b1080667	common_voice_en_39770431.mp3	b658c8fdb6889d1d614a04fa2532b3601727a409056df8656633c77e3241e9f4	The most important thing is that we're all on the same page.		2	0	teens	female_feminine	United States English		en	
b35034e6197a0d1887f9f8b9895a689c9ffe6bb3a39ad380581ae8733723480f868824810589d5c759ade873e38c4ef9b89231cfce8a055c533587c7b1080667	common_voice_en_39770434.mp3	e5f56ee52e889a5a43d6723afd5e306ed90746dacacacdd3ee07abb3a80c2f6d	Thousands of people have been known to ski Tuckerman in a single spring weekend.		2	0	teens	female_feminine	United States English		en	
b35034e6197a0d1887f9f8b9895a689c9ffe6bb3a39ad380581ae8733723480f868824810589d5c759ade873e38c4ef9b89231cfce8a055c533587c7b1080667	common_voice_en_39770474.mp3	e6340ac8fa7fa5b9830eeac12564449eab21cb4150bc0122838e0ec9a8263858	It is owned and managed by Hampshire County Council.		2	0	teens	female_feminine	United States English		en	
b35034e6197a0d1887f9f8b9895a689c9ffe6bb3a39ad380581ae8733723480f868824810589d5c759ade873e38c4ef9b89231cfce8a055c533587c7b1080667	common_voice_en_39770481.mp3	e628f0c69696907416551e9eadecd647aecffe1d8069b3e0f62171507e741c4f	There is a level crossing between Haste Hill and Willow Lawn stations.		2	0	teens	female_feminine	United States English		en	
b35034e6197a0d1887f9f8b9895a689c9ffe6bb3a39ad380581ae8733723480f868824810589d5c759ade873e38c4ef9b89231cfce8a055c533587c7b1080667	common_voice_en_39770496.mp3	e623ab961ae27faa14958031bd1de2826d25262c0440897a57bd06117fa27d53	The commandery was restored when Eastern Han was founded.		2	0	teens	female_feminine	United States English		en	
b35034e6197a0d1887f9f8b9895a689c9ffe6bb3a39ad380581ae8733723480f868824810589d5c759ade873e38c4ef9b89231cfce8a055c533587c7b1080667	common_voice_en_39770505.mp3	e61b466215a15b73654039330c3aaf0e9d8202f010fdeb7e2e58c91432af118d	This contained both global and regional placings.		2	0	teens	female_feminine	United States English		en	
b35034e6197a0d1887f9f8b9895a689c9ffe6bb3a39ad380581ae8733723480f868824810589d5c759ade873e38c4ef9b89231cfce8a055c533587c7b1080667	common_voice_en_39770512.mp3	b015470d4bbdad88d7f4e665f0422c54d2a913d68d56904730bd32828894ef50	If you don't like it, then show yourself the door.		2	0	teens	female_feminine	United States English		en	
6f308edcf2b19c8bba0b11cd2a32ef877f956ba7c72e80d28604361d7449b1f276c90604d56ba0d4887a86b54b9bc610b2b722f973df9d40194a4a70bbd0468b	common_voice_en_39783595.mp3	e644b60718955c82fb7bfa7cbcb3c57857272b333d633437ebfc293a88e91670	Spain and Bulgaria get about two pages each.		2	0	fifties	female_feminine	United States English,Midwestern		en	
6f308edcf2b19c8bba0b11cd2a32ef877f956ba7c72e80d28604361d7449b1f276c90604d56ba0d4887a86b54b9bc610b2b722f973df9d40194a4a70bbd0468b	common_voice_en_39783599.mp3	e64ecc2c1ba972ff64eb0d2be926fcd4a8d9b2c5e5e460c52aaff8d152e671fd	Roussos' children are both musicians.		2	0	fifties	female_feminine	United States English,Midwestern		en	
6f308edcf2b19c8bba0b11cd2a32ef877f956ba7c72e80d28604361d7449b1f276c90604d56ba0d4887a86b54b9bc610b2b722f973df9d40194a4a70bbd0468b	common_voice_en_39783634.mp3	e6384fcc53834ec522855d7f56e901fac0a23382569872908c4511537b442b53	This duty saw the ship transferred to the Cruiser and Transport Force.		2	0	fifties	female_feminine	United States English,Midwestern		en	
6f308edcf2b19c8bba0b11cd2a32ef877f956ba7c72e80d28604361d7449b1f276c90604d56ba0d4887a86b54b9bc610b2b722f973df9d40194a4a70bbd0468b	common_voice_en_39783643.mp3	e64aa38dec7d46d06eaa18ec6dcc8dfa9c1fd800008e9ceae1713a48db0a3146	This complex is variously known as the costamere or the dystrophin-associated protein complex.		2	0	fifties	female_feminine	United States English,Midwestern		en	
6f308edcf2b19c8bba0b11cd2a32ef877f956ba7c72e80d28604361d7449b1f276c90604d56ba0d4887a86b54b9bc610b2b722f973df9d40194a4a70bbd0468b	common_voice_en_39783646.mp3	e64cc85f8cd03ca2740d5eca86af34edfcea70094ea68b10ef0f11ba5fa455d8	The selected gender determines how the game engine refers to a player.		2	0	fifties	female_feminine	United States English,Midwestern		en	
6f308edcf2b19c8bba0b11cd2a32ef877f956ba7c72e80d28604361d7449b1f276c90604d56ba0d4887a86b54b9bc610b2b722f973df9d40194a4a70bbd0468b	common_voice_en_39783657.mp3	e641f0b0502ab4edd8056407fef4ec35bd36756ea2c28d889a080be939c76e21	She played in the National Youth Orchestra of Great Britain.		4	0	fifties	female_feminine	United States English,Midwestern		en	
6f308edcf2b19c8bba0b11cd2a32ef877f956ba7c72e80d28604361d7449b1f276c90604d56ba0d4887a86b54b9bc610b2b722f973df9d40194a4a70bbd0468b	common_voice_en_39927477.mp3	e7afa0cd71712a59a129c4055acd9b4057cb6e228673b52a903c465d8a22e490	The seal of Edith has survived.		2	0	fifties	female_feminine	United States English,Midwestern		en	
6f308edcf2b19c8bba0b11cd2a32ef877f956ba7c72e80d28604361d7449b1f276c90604d56ba0d4887a86b54b9bc610b2b722f973df9d40194a4a70bbd0468b	common_voice_en_39927483.mp3	e795ea1c27177dbe4abb97f4df83627a55bf751ac7349437da49e0a80116b414	The Daily Telegraph also named the episode among their ten favorites.		2	0	fifties	female_feminine	United States English,Midwestern		en	
4655483fdfe81d5cfb56078349c076a0b099b6bb45801824d2c0b655c5ce542e28651ed74441fa1ccebe4a3b22fe99674e76136fac26c46e7715db88dca62b96	common_voice_en_39832743.mp3	e6c88270bcd6357314cba6c3379b9cc85bed43e61a20d70b3ad9958624a41fbb	They may, however, own and transmit houses.		3	0	thirties	female_feminine	United States English,New Yorker		en	
4655483fdfe81d5cfb56078349c076a0b099b6bb45801824d2c0b655c5ce542e28651ed74441fa1ccebe4a3b22fe99674e76136fac26c46e7715db88dca62b96	common_voice_en_39835896.mp3	e6cff917c09d8e481453f545da108ee6597732e4013769799ee30aa1cacce64b	The hamlet of Broadbush is now contiguous with Broad Blunsdon.		3	0	thirties	female_feminine	United States English,New Yorker		en	
4655483fdfe81d5cfb56078349c076a0b099b6bb45801824d2c0b655c5ce542e28651ed74441fa1ccebe4a3b22fe99674e76136fac26c46e7715db88dca62b96	common_voice_en_39835904.mp3	e6cb742b07be784a06573e88088ec3a6929b8f39e95607120ee0b5f3558d1194	It then examines the implications of natural selection for life on other planets.		3	0	thirties	female_feminine	United States English,New Yorker		en	
4655483fdfe81d5cfb56078349c076a0b099b6bb45801824d2c0b655c5ce542e28651ed74441fa1ccebe4a3b22fe99674e76136fac26c46e7715db88dca62b96	common_voice_en_39835906.mp3	e6cc9d22bc80c81b9afcc5387ab4863bc4ea42f8b06e5dc9b8ee8c5d9420f94f	The Littles, however, distract Augustus long enough for Henry to run down there.		3	0	thirties	female_feminine	United States English,New Yorker		en	
